# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       1.286018748722e+01       3.276507316580e-01       3.944755039479e+03       6.615093031039e-03       9.949336092592e+03       7.178356066082e+02       1.378996636167e+05       7.655375024387e+02       1.015442864207e-07       7.258251183782e-06       3.629125591891e-05       3.815924191813e-08       7.024517826177e-08       4.375945580930e-05       9.281440002515e-02       9.969025508670e-01 
       1.276367338521e+01       3.311141671283e-01       3.959421698279e+03       6.546089085515e-03       9.934669433793e+03       7.218036316139e+02       1.367375452768e+05       7.666814164353e+02       9.874531614753e-08       7.107678136622e-06       3.553839068311e-05       3.815924191813e-08       6.830893770390e-08       4.285128231550e-05       9.346321605751e-02       9.969106988934e-01 
       1.266783133616e+01       3.346141115303e-01       3.974139755494e+03       6.477806814101e-03       9.919951376577e+03       7.257882492544e+02       1.355842222780e+05       7.678254081913e+02       9.602349640013e-08       6.960228719169e-06       3.480114359584e-05       3.815924191813e-08       6.642606747956e-08       4.196198112081e-05       9.411657295941e-02       9.969185074270e-01 
       1.257265666032e+01       3.381509486908e-01       3.988909386960e+03       6.410238671963e-03       9.905181745111e+03       7.297894578052e+02       1.344396309845e+05       7.689694768822e+02       9.337670061559e-08       6.815838132084e-06       3.407919066042e-05       3.815924191813e-08       6.459509649871e-08       4.109115983154e-05       9.477450232347e-02       9.969259728265e-01 
       1.247814471052e+01       3.417250664481e-01       4.003730769046e+03       6.343377193472e-03       9.890360363025e+03       7.338072542953e+02       1.333037082121e+05       7.701136216826e+02       9.080286084706e-08       6.674442920279e-06       3.337221460140e-05       3.815924191813e-08       6.281459422005e-08       4.023843421866e-05       9.543703595677e-02       9.969330913496e-01 
       1.238429087197e+01       3.453368566941e-01       4.018604078657e+03       6.277214991362e-03       9.875487053415e+03       7.378416344866e+02       1.321763912252e+05       7.712578417662e+02       8.829996614805e-08       6.535980945029e-06       3.267990472515e-05       3.815924191813e-08       6.108316953334e-08       3.940342804778e-05       9.610420588219e-02       9.969398591511e-01 
       1.229109056197e+01       3.489867154155e-01       4.033529493229e+03       6.211744755911e-03       9.860561638843e+03       7.418925928515e+02       1.310576177337e+05       7.724021363058e+02       8.586606100127e-08       6.400391356665e-06       3.200195678333e-05       3.815924191813e-08       5.939946967258e-08       3.858577291258e-05       9.677604433970e-02       9.969462722807e-01 
       1.219853922976e+01       3.526750427360e-01       4.048507190734e+03       6.146959254124e-03       9.845583941337e+03       7.459601225516e+02       1.299473258897e+05       7.735465044728e+02       8.349924379081e-08       6.267614567832e-06       3.133807283916e-05       3.815924191813e-08       5.776217915903e-08       3.778510807186e-05       9.745258378769e-02       9.969523266813e-01 
       1.210663235627e+01       3.564022429583e-01       4.063537349677e+03       6.082851328928e-03       9.830553782394e+03       7.500442154150e+02       1.288454542844e+05       7.746909454373e+02       8.119766531644e-08       6.137592227305e-06       3.068796113653e-05       3.815924191813e-08       5.617001877351e-08       3.700108028984e-05       9.813385690425e-02       9.969580181867e-01 
       1.201536545388e+01       3.601687246079e-01       4.078620149097e+03       6.019413898369e-03       9.815470982974e+03       7.541448619139e+02       1.277519419453e+05       7.758354583678e+02       7.895952734882e-08       6.010267194343e-06       3.005133597172e-05       3.815924191813e-08       5.462174455689e-08       3.623334367988e-05       9.881989658853e-02       9.969633425193e-01 
       1.192473406621e+01       3.639749004753e-01       4.093755768564e+03       5.956639954829e-03       9.800335363508e+03       7.582620511419e+02       1.266667283330e+05       7.769800424315e+02       7.678308122457e-08       5.885583513580e-06       2.942791756790e-05       3.815924191813e-08       5.311614683826e-08       3.548155955146e-05       9.951073596203e-02       9.969682952882e-01 
       1.183473376793e+01       3.678211876604e-01       4.108944388180e+03       5.894522564236e-03       9.785146743892e+03       7.623957707907e+02       1.255897533379e+05       7.781246967937e+02       7.466662648002e-08       5.763486390434e-06       2.881743195217e-05       3.815924191813e-08       5.165204928974e-08       3.474539626029e-05       1.002064083700e-01       9.969728719871e-01 
       1.174536016450e+01       3.717080076164e-01       4.124186188579e+03       5.833054865301e-03       9.769904943492e+03       7.665460071270e+02       1.245209572777e+05       7.792694206177e+02       7.260850952268e-08       5.643922167027e-06       2.821961083513e-05       3.815924191813e-08       5.022830800752e-08       3.402452906161e-05       1.009069473825e-01       9.969770679916e-01 
       1.165660889200e+01       3.756357861941e-01       4.139481350928e+03       5.772230068742e-03       9.754609781144e+03       7.707127449686e+02       1.234602808940e+05       7.804142130650e+02       7.060712233931e-08       5.526838298603e-06       2.763419149301e-05       3.815924191813e-08       4.884381061803e-08       3.331863996649e-05       1.016123867962e-01       9.969808785573e-01 
       1.156847561687e+01       3.796049536871e-01       4.154830056920e+03       5.712041456537e-03       9.739261075152e+03       7.748959676603e+02       1.224076653494e+05       7.815590732947e+02       6.866090123955e-08       5.412183330439e-06       2.706091665220e-05       3.815924191813e-08       4.749747540894e-08       3.262741760120e-05       1.023227606353e-01       9.969842988173e-01 
       1.148095603576e+01       3.836159448774e-01       4.170232488780e+03       5.652482381169e-03       9.723858643291e+03       7.790956570500e+02       1.213630522248e+05       7.827040004638e+02       6.676832563423e-08       5.299906875232e-06       2.649953437616e-05       3.815924191813e-08       4.618825048398e-08       3.195055706943e-05       1.030381031530e-01       9.969873237796e-01 
       1.139404587524e+01       3.876691990806e-01       4.185688829262e+03       5.593546264887e-03       9.708402302809e+03       7.833117934639e+02       1.203263835163e+05       7.838489937266e+02       6.492791684736e-08       5.189959590953e-06       2.594979795477e-05       3.815924191813e-08       4.491511294109e-08       3.128775981743e-05       1.037584488329e-01       9.969899483250e-01 
       1.130774089167e+01       3.917651601926e-01       4.201199261646e+03       5.535226598971e-03       9.692891870426e+03       7.875443556816e+02       1.192976016322e+05       7.849940522350e+02       6.313823696083e-08       5.082293159168e-06       2.541146579584e-05       3.815924191813e-08       4.367706807326e-08       3.063873350196e-05       1.044838323902e-01       9.969921672044e-01 
       1.122203687093e+01       3.959042767363e-01       4.216763969739e+03       5.477516943012e-03       9.677327162333e+03       7.917933209110e+02       1.182766493901e+05       7.861391751381e+02       6.139788769098e-08       4.976860263797e-06       2.488430131899e-05       3.815924191813e-08       4.247314859135e-08       3.000319186098e-05       1.052142887732e-01       9.969939750360e-01 
       1.113692962827e+01       4.000870019084e-01       4.232383137874e+03       5.420410924188e-03       9.661707994197e+03       7.960586647626e+02       1.172634700145e+05       7.872843615819e+02       5.970550929613e-08       4.873614570328e-06       2.436807285164e-05       3.815924191813e-08       4.130241386837e-08       2.938085458705e-05       1.059498531645e-01       9.969953663033e-01 
       1.105241500805e+01       4.043137936275e-01       4.248056950909e+03       5.363902236556e-03       9.646034181163e+03       8.003403612239e+02       1.162580071332e+05       7.884296107094e+02       5.805977951422e-08       4.772510705450e-06       2.386255352725e-05       3.815924191813e-08       4.016394920457e-08       2.877144720334e-05       1.066905609824e-01       9.969963353517e-01 
       1.096848888358e+01       4.085851145815e-01       4.263785594224e+03       5.307984640354e-03       9.630305537847e+03       8.046383826332e+02       1.152602047752e+05       7.895749216604e+02       5.645941252972e-08       4.673504237112e-06       2.336752118556e-05       3.815924191813e-08       3.905686511276e-08       2.817470094223e-05       1.074364478823e-01       9.969968763865e-01 
       1.088514715690e+01       4.129014322766e-01       4.279569253722e+03       5.252651961298e-03       9.614521878349e+03       8.089526996532e+02       1.142700073674e+05       7.907202935712e+02       5.490315796906e-08       4.576551655002e-06       2.288275827501e-05       3.815924191813e-08       3.798029662341e-08       2.759035262653e-05       1.081875497578e-01       9.969969834695e-01 
       1.080238575858e+01       4.172632190859e-01       4.295408115827e+03       5.197898089899e-03       9.598683016245e+03       8.132832812438e+02       1.132873597321e+05       7.918657255746e+02       5.338979992367e-08       4.481610351421e-06       2.240805175711e-05       3.815924191813e-08       3.693340260879e-08       2.701814455298e-05       1.089439027426e-01       9.969966505164e-01 
       1.072020064753e+01       4.216709522990e-01       4.311302367480e+03       5.143716980784e-03       9.582788764591e+03       8.176300946356e+02       1.123122070839e+05       7.930112167996e+02       5.191815600005e-08       4.388638602561e-06       2.194319301280e-05       3.815924191813e-08       3.591536512587e-08       2.645782437841e-05       1.097055432110e-01       9.969958712941e-01 
       1.063858781080e+01       4.261251141717e-01       4.327252196143e+03       5.090102652018e-03       9.566838935928e+03       8.219931053021e+02       1.113444950276e+05       7.941567663713e+02       5.048707639593e-08       4.297595550166e-06       2.148797775083e-05       3.815924191813e-08       3.492538877721e-08       2.590914500808e-05       1.104725077801e-01       9.969946394173e-01 
       1.055754326336e+01       4.306261919764e-01       4.343257789791e+03       5.037049184442e-03       9.550833342280e+03       8.263722769319e+02       1.103841695545e+05       7.953023734105e+02       4.909544300195e-08       4.208441183580e-06       2.104220591790e-05       3.815924191813e-08       3.396270008954e-08       2.537186448649e-05       1.112448333105e-01       9.969929483460e-01 
       1.047706304795e+01       4.351746780528e-01       4.359319336915e+03       4.984550721012e-03       9.534771795156e+03       8.307675714007e+02       1.094311770408e+05       7.964480370339e+02       4.774216852810e-08       4.121136322164e-06       2.060568161082e-05       3.815924191813e-08       3.302654690945e-08       2.484574589034e-05       1.120225569081e-01       9.969907913820e-01 
