# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02968e-05 to 1.74227 h/Mpc,
# number of wavenumbers equal to 571
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_ur                  14:t_ncdm[0]             15:t_tot              
       5.313009288771e-01      -2.334741087795e-02      -3.268920386949e+04      -3.285486985454e+04      -2.329111215437e-02      -1.005462857824e+02      -3.267646543688e+04       5.822778038592e-03       5.822778038586e-03      -3.996219253592e-06       3.929223890924e+00       3.929699647889e+00      -3.975298700383e-06       3.411816201106e-02       3.911346098714e+00 
       5.344558204788e-01      -2.313156938629e-02      -3.277266191002e+04      -3.293888968591e+04      -2.307579113055e-02      -9.964438102718e+01      -3.276000106224e+04       5.768947782638e-03       5.768947782632e-03      -3.959276565596e-06       3.939268910110e+00       3.939746225542e+00      -3.938549417535e-06       3.380971940623e-02       3.921343971496e+00 
       5.376107122122e-01      -2.291874858663e-02      -3.285551176185e+04      -3.302230029459e+04      -2.286348351486e-02      -9.875850618827e+01      -3.284293051299e+04       5.715870878714e-03       5.715870878709e-03      -3.922850779115e-06       3.949241053179e+00       3.949719913921e+00      -3.902314329527e-06       3.352304242289e-02       3.931269393851e+00 
       5.407656040751e-01      -2.270899825476e-02      -3.293792501160e+04      -3.310526211761e+04      -2.265423896269e-02      -9.787890708932e+01      -3.292541529423e+04       5.663559740673e-03       5.663559740667e-03      -3.886950439629e-06       3.959159718811e+00       3.959640089530e+00      -3.866601937055e-06       3.325259282855e-02       3.941141630960e+00 
       5.439204960651e-01      -2.250238986241e-02      -3.302010862687e+04      -3.318797278945e+04      -2.244812877323e-02      -9.700723826751e+01      -3.300765368550e+04       5.612032193308e-03       5.612032193303e-03      -3.851587912306e-06       3.969048745284e+00       3.969530573317e+00      -3.831424541136e-06       3.296988600643e-02       3.950984270722e+00 
       5.470753881801e-01      -2.229901766715e-02      -3.310230789745e+04      -3.327067074050e+04      -2.224524697669e-02      -9.615402654805e+01      -3.308988420266e+04       5.561311744173e-03       5.561311744167e-03      -3.816779328326e-06       3.978936833987e+00       3.979420055471e+00      -3.796798188441e-06       3.267636187791e-02       3.960825876955e+00 
       5.502302804179e-01      -2.209896703722e-02      -3.318476055583e+04      -3.335358969565e+04      -2.204567873537e-02      -9.531989368927e+01      -3.317234016142e+04       5.511419683842e-03       5.511419683837e-03      -3.782539174149e-06       3.988852081792e+00       3.989336628047e+00      -3.762737288903e-06       3.240100872556e-02       3.970694537257e+00 
       5.533851727765e-01      -2.190226737514e-02      -3.326762442311e+04      -3.343688641031e+04      -2.184945338084e-02      -9.449503837717e+01      -3.325517772907e+04       5.462363345211e-03       5.462363345206e-03      -3.748872468523e-06       3.998813305954e+00       3.999299109312e+00      -3.729246834898e-06       3.214700448737e-02       3.980608995364e+00 
       5.565400652536e-01      -2.170885858808e-02      -3.335092115568e+04      -3.352058424835e+04      -2.165651096525e-02      -9.367749426494e+01      -3.333841987000e+04       5.414127741313e-03       5.414127741308e-03      -3.715769047569e-06       4.008823272529e+00       4.009310271167e+00      -3.696316716419e-06       3.188587860826e-02       3.990571885025e+00 
       5.596949578474e-01      -2.151859184869e-02      -3.343452992388e+04      -3.360456647629e+04      -2.146670302032e-02      -9.287623550649e+01      -3.342194974812e+04       5.366675755080e-03       5.366675755075e-03      -3.683203474285e-06       4.018867895443e+00       4.019356037177e+00      -3.663921629936e-06       3.160998358656e-02       4.000569160842e+00 
       5.628498505558e-01      -2.133126448914e-02      -3.351823504621e+04      -3.368862334200e+04      -2.127982736712e-02      -9.209358271416e+01      -3.350555760403e+04       5.319956841781e-03       5.319956841776e-03      -3.651140945752e-06       4.028921897950e+00       4.029411143071e+00      -3.632026954235e-06       3.134634643800e-02       4.010575792810e+00 
       5.660047433770e-01      -2.114667441996e-02      -3.360180819948e+04      -3.377253364721e+04      -2.109568240365e-02      -9.131967041963e+01      -3.358902203347e+04       5.273920600912e-03       5.273920600907e-03      -3.619546821889e-06       4.038958620417e+00       4.039448943692e+00      -3.600598230393e-06       3.110630596122e-02       4.020565307748e+00 
       5.691596363091e-01      -2.096466236117e-02      -3.368507679122e+04      -3.385613242938e+04      -2.091410923414e-02      -9.054932675886e+01      -3.367217754549e+04       5.228527308534e-03       5.228527308529e-03      -3.588393945274e-06       4.048958152236e+00       4.049449543910e+00      -3.569608443792e-06       3.086407596251e-02       4.030517788757e+00 
       5.723145293502e-01      -2.078512224977e-02      -3.376794509013e+04      -3.393933140516e+04      -2.073500205157e-02      -8.979035659650e+01      -3.375493506192e+04       5.183750512893e-03       5.183750512888e-03      -3.557664228767e-06       4.058909796159e+00       4.059402261649e+00      -3.539039602449e-06       3.060398631871e-02       4.040422532972e+00 
       5.754694224985e-01      -2.060797930650e-02      -3.385036342768e+04      -3.402208754405e+04      -2.055828625718e-02      -8.904816956228e+01      -3.383725067283e+04       5.139571564295e-03       5.139571564291e-03      -3.527344780760e-06       4.068808303577e+00       4.069301861640e+00      -3.508878881847e-06       3.034917776617e-02       4.050274428391e+00 
       5.786243157522e-01      -2.043315263792e-02      -3.393226925320e+04      -3.410434359459e+04      -2.038388115265e-02      -8.831513798492e+01      -3.391906647810e+04       5.095970288162e-03       5.095970288158e-03      -3.497421679783e-06       4.078646738782e+00       4.079141418191e+00      -3.479112433039e-06       3.011863511464e-02       4.060066662944e+00 
       5.817792091097e-01      -2.026053366298e-02      -3.401355055982e+04      -3.418599116745e+04      -2.021167841874e-02      -8.758404975107e+01      -3.400027395616e+04       5.052919604686e-03       5.052919604682e-03      -3.467876417992e-06       4.088412050764e+00       4.088907886067e+00      -3.449721845466e-06       2.989185918391e-02       4.069786162178e+00 
       5.849341025693e-01      -2.008999201338e-02      -3.409405337050e+04      -3.426687805183e+04      -2.004154800159e-02      -8.686055724310e+01      -3.408072132905e+04       5.010387000398e-03       5.010387000393e-03      -3.438686771570e-06       4.098085948500e+00       4.098582975584e+00      -3.420685012166e-06       2.964645661111e-02       4.079414624257e+00 
       5.880889961293e-01      -1.992140714915e-02      -3.417363399955e+04      -3.434686048294e+04      -1.987336965191e-02      -8.615179489453e+01      -3.416026553854e+04       4.968342412978e-03       4.968342412974e-03      -3.409832045322e-06       4.107651178081e+00       4.108149430259e+00      -3.391981345965e-06       2.939925786604e-02       4.088934947443e+00 
       5.912438897881e-01      -1.975470581129e-02      -3.425222474272e+04      -3.442586898521e+04      -1.970707028727e-02      -8.545247925992e+01      -3.423883769994e+04       4.926767571818e-03       4.926767571814e-03      -3.381299604679e-06       4.117099427447e+00       4.117598932501e+00      -3.363598277892e-06       2.917499613328e-02       4.098338961938e+00 
       5.943987835441e-01      -1.958988440359e-02      -3.432987711626e+04      -3.450395190163e+04      -1.954264632000e-02      -8.475429132445e+01      -3.431648642368e+04       4.885661580001e-03       4.885661579997e-03      -3.353088884061e-06       4.126436548024e+00       4.126937326294e+00      -3.335535245519e-06       2.896044650582e-02       4.107632427880e+00 
       5.975536773958e-01      -1.942700435522e-02      -3.440675964639e+04      -3.458127359539e+04      -1.938015903102e-02      -8.406118347307e+01      -3.439337602363e+04       4.845039757755e-03       4.845039757751e-03      -3.325210498352e-06       4.135682335505e+00       4.136184398906e+00      -3.307802808626e-06       2.872884312837e-02       4.116834924414e+00 
       6.007085713417e-01      -1.926615698594e-02      -3.448310062930e+04      -3.465805765247e+04      -1.921969951983e-02      -8.338236475757e+01      -3.446972987732e+04       4.804924879957e-03       4.804924879953e-03      -3.297680048501e-06       4.144863698386e+00       4.145367049977e+00      -3.280416486304e-06       2.848947879388e-02       4.125973267071e+00 
       6.038634653803e-01      -1.910741724818e-02      -3.455910693927e+04      -3.473450612716e+04      -1.906134255799e-02      -8.271587116817e+01      -3.454574989925e+04       4.765335639497e-03       4.765335639493e-03      -3.270510260302e-06       4.154004959528e+00       4.154509593426e+00      -3.253388937119e-06       2.827077274488e-02       4.135071781227e+00 
       6.070183595101e-01      -1.895081048823e-02      -3.463490135780e+04      -3.481073727446e+04      -1.890511343054e-02      -8.205276271939e+01      -3.462155451158e+04       4.726278357634e-03       4.726278357630e-03      -3.243705488660e-06       4.163120374062e+00       4.163626275747e+00      -3.226724493186e-06       2.806792944770e-02       4.144144627099e+00 
       6.101732537297e-01      -1.879631391877e-02      -3.471052021607e+04      -3.488678359336e+04      -1.875098940502e-02      -8.139386053829e+01      -3.469717670293e+04       4.687747351254e-03       4.687747351251e-03      -3.217261937111e-06       4.172213890172e+00       4.172721037575e+00      -3.200419378417e-06       2.785186285873e-02       4.153195601229e+00 
       6.133281480378e-01      -1.864388106731e-02      -3.478595421349e+04      -3.496263293848e+04      -1.859892412102e-02      -8.074809513991e+01      -3.477260489476e+04       4.649731030254e-03       4.649731030251e-03      -3.191171654395e-06       4.181284075681e+00       4.181792441154e+00      -3.174465683208e-06       2.762293143370e-02       4.162223275091e+00 
       6.164830424329e-01      -1.849347142136e-02      -3.486120197318e+04      -3.503828224215e+04      -1.844887716371e-02      -8.011579134774e+01      -3.484783631546e+04       4.612219290928e-03       4.612219290925e-03      -3.165427603488e-06       4.190330574841e+00       4.190840127841e+00      -3.148856406821e-06       2.741024766626e-02       4.171227419188e+00 
       6.196379369138e-01      -1.834506738361e-02      -3.493630282788e+04      -3.511377033065e+04      -1.830083097817e-02      -7.948792529191e+01      -3.492290965709e+04       4.575207744544e-03       4.575207744540e-03      -3.140026756652e-06       4.199358049904e+00       4.199868759922e+00      -3.123588537258e-06       2.721782228713e-02       4.180212691440e+00 
       6.557677903664e-01      -1.677604892259e-02      -3.578281723588e+04      -3.596432560290e+04      -1.673559594871e-02      -7.281951842658e+01      -3.576884703946e+04       4.183898987177e-03       4.183898987174e-03      -2.871473228318e-06       4.301081718685e+00       4.301604960571e+00      -2.856440925412e-06       2.501146766343e-02       4.281460223767e+00 
       6.992190796608e-01      -1.515005484914e-02      -3.673879447600e+04      -3.692525050340e+04      -1.511352270613e-02      -6.589005154738e+01      -3.672449401260e+04       3.778380676532e-03       3.778380676530e-03      -2.593166298711e-06       4.415996973540e+00       4.416535309035e+00      -2.579590971464e-06       2.267984297115e-02       4.395839074963e+00 
       7.540128170676e-01      -1.343082521745e-02      -3.787433165104e+04      -3.806652752402e+04      -1.339843873272e-02      -5.852395107301e+01      -3.785952891371e+04       3.349609683180e-03       3.349609683179e-03      -2.298899398445e-06       4.552483133132e+00       4.553039362126e+00      -2.286864593091e-06       2.020877377130e-02       4.531689414981e+00 
       8.279655739005e-01      -1.155585389539e-02      -3.929272680262e+04      -3.949209101476e+04      -1.152798862324e-02      -5.046173913777e+01      -3.927730058254e+04       2.881997155809e-03       2.881997155808e-03      -1.977973596316e-06       4.722967154810e+00       4.723546130554e+00      -1.967618869476e-06       1.747878804979e-02       4.701381122369e+00 
       9.373993562094e-01      -9.450987753235e-03      -4.119198624272e+04      -4.140096778227e+04      -9.428198059534e-03      -4.136374894380e+01      -4.117574814778e+04       2.357049514883e-03       2.357049514883e-03      -1.617696037872e-06       4.951250134077e+00       4.951860505230e+00      -1.609227392736e-06       1.440299307449e-02       4.928606475940e+00 
       1.113716873617e+00      -7.128782894338e-03      -4.385828727581e+04      -4.408080570607e+04      -7.111592870466e-03      -3.127650597424e+01      -4.384095055912e+04       1.777898217617e-03       1.777898217616e-03      -1.220215362585e-06       5.271729964016e+00       5.272386766520e+00      -1.213827552729e-06       1.091478223062e-02       5.247607109810e+00 
       1.384720702787e+00      -4.970437629438e-03      -4.727218211807e+04      -4.751208454750e+04      -4.958452161133e-03      -2.185370962929e+01      -4.725349673967e+04       1.239613040283e-03       1.239613040283e-03      -8.507793988383e-07       5.682068376275e+00       5.682790422285e+00      -8.463256013513e-07       7.675533692762e-03       5.656061734985e+00 
