# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_vf             15:(.)p_vf               16:(.)p_prime_vf         17:phi_vf                18:rQ_vf                 19:(.)rho_cdm_vf         20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       1.086511871010e+02       1.454461725208e-02       1.285298393329e+03       1.465113345031e-01       1.314595704029e+04       1.198888711363e+02       1.441469795046e+06       4.586135181957e+02       3.977703642511e-04       3.281440935695e-03       1.760272294517e-02       1.836361601230e-04       2.146557113788e-02       9.272105590076e-10      -9.417940865608e-10      -1.077425551592e-12       2.856863741246e-11       9.442890405028e-01      -1.945677264687e-10       2.146557113788e-02       1.938012329973e-04      -1.035802549675e-06       1.124590419315e-02       9.817808351493e-01 
       1.074788606181e+02       1.478586283278e-02       1.293365326877e+03       1.441471297482e-01       1.313789010674e+04       1.211101410162e+02       1.425183349705e+06       4.603467736898e+02       3.810303170045e-04       3.177312441611e-03       1.704414362956e-02       1.759078870466e-04       2.077839501464e-02       9.356900727352e-10      -9.505015858474e-10      -1.081386138913e-12       2.889559179963e-11       9.439262570953e-01      -1.962716507018e-10       2.077839501464e-02       1.856451175154e-04      -9.867499355390e-07       1.136522395606e-02       9.819720737079e-01 
       1.063190679657e+02       1.503106497644e-02       1.301476901234e+03       1.418212891045e-01       1.312977853238e+04       1.223433894951e+02       1.409075594691e+06       4.620815637166e+02       3.649947696578e-04       3.076488210347e-03       1.650328946096e-02       1.685048560396e-04       2.011327804326e-02       9.442464238737e-10      -9.592894615772e-10      -1.085362567561e-12       2.922626057957e-11       9.435611322237e-01      -1.979898277352e-10       2.011327804326e-02       1.778322492763e-04      -9.400217308064e-07       1.148583319794e-02       9.821613419268e-01 
       1.051716751393e+02       1.528028819937e-02       1.309633351203e+03       1.395331844778e-01       1.312162208241e+04       1.235887261381e+02       1.393144597034e+06       4.638178751559e+02       3.496340735428e-04       2.978863389212e-03       1.597959797521e-02       1.614133793865e-04       1.946950957051e-02       9.528802974574e-10      -9.681584527768e-10      -1.089354884079e-12       2.956068545194e-11       9.431936524788e-01      -1.997223662520e-10       1.946950957051e-02       1.703481828180e-04      -8.955077102175e-07       1.160774585419e-02       9.823486593263e-01 
       1.040365495671e+02       1.553359806729e-02       1.317834912877e+03       1.372821982001e-01       1.311342052074e+04       1.248462613707e+02       1.377388444521e+06       4.655556949697e+02       3.349198277463e-04       2.884336452760e-03       1.547252455660e-02       1.546203454151e-04       1.884640194264e-02       9.615923844505e-10      -9.771093052035e-10      -1.093363135111e-12       2.989890857551e-11       9.428238043924e-01      -2.014693755961e-10       1.884640194264e-02       1.631790806112e-04      -8.531028800687e-07       1.173097601082e-02       9.825340452511e-01 
       1.029135600950e+02       1.579106121287e-02       1.326081823643e+03       1.350677228529e-01       1.310517360997e+04       1.261161064830e+02       1.361805245475e+06       4.672950102020e+02       3.208248265995e-04       2.792809097204e-03       1.498154187145e-02       1.481131942541e-04       1.824328975666e-02       9.703833817969e-10      -9.861427714057e-10      -1.097387367397e-12       3.024097257313e-11       9.424515744386e-01      -2.032309657741e-10       1.824328975666e-02       1.563116874751e-04      -8.127072296500e-07       1.185553790607e-02       9.827175188702e-01 
       1.018025769707e+02       1.605274535300e-02       1.334374322194e+03       1.328891610936e-01       1.309688111142e+04       1.273983736337e+02       1.346393128534e+06       4.690358079789e+02       3.073230093757e-04       2.704186138188e-03       1.450613931974e-02       1.418798946107e-04       1.765952913616e-02       9.792539924685e-10      -9.952596107827e-10      -1.101427627774e-12       3.058692053664e-11       9.420769490345e-01      -2.050072474566e-10       1.765952913616e-02       1.497333060692e-04      -7.742254945062e-07       1.198144593204e-02       9.828990991760e-01 
       1.007034718295e+02       1.631871930595e-02       1.342712648528e+03       1.307459254849e-01       1.308854278509e+04       1.286931758537e+02       1.331150242432e+06       4.707780755086e+02       2.943894121063e-04       2.618375411800e-03       1.404582250407e-02       1.359089215252e-04       1.709449703090e-02       9.882049255141e-10      -1.004460589646e-09      -1.105483963173e-12       3.093679603184e-11       9.416999145373e-01      -2.067983319782e-10       1.709449703090e-02       1.434317734166e-04      -7.375669309600e-07       1.210871463635e-02       9.830788049895e-01 
       9.961611767880e+01       1.658905300991e-02       1.351097043962e+03       1.286374383272e-01       1.308015838965e+04       1.300006270507e+02       1.316074755791e+06       4.725218000815e+02       2.820001214239e-04       2.535287678721e-03       1.360011271554e-02       1.301892350628e-04       1.654759053938e-02       9.972368961100e-10      -1.013746481281e-09      -1.109556420617e-12       3.129064310356e-11       9.413204572478e-01      -2.086043313401e-10       1.654759053938e-02       1.373954384157e-04      -7.026451013595e-07       1.223735872388e-02       9.832566549582e-01 
       9.854038888394e+01       1.686381754098e-02       1.359527751137e+03       1.265631314938e-01       1.307172768248e+04       1.313208420124e+02       1.301164856899e+06       4.742669690698e+02       2.701322303479e-04       2.454836531427e-03       1.316854643591e-02       1.247102599007e-04       1.601822625351e-02       1.006350625609e-09      -1.023118066009e-09      -1.113645047220e-12       3.164850628078e-11       9.409385634087e-01      -2.104253582103e-10       1.601822625351e-02       1.316131402981e-04      -6.693776695397e-07       1.236739305838e-02       9.834326675583e-01 
       9.747616115339e+01       1.714308513129e-02       1.368005014023e+03       1.245224462692e-01       1.306325041959e+04       1.326539364105e+02       1.286418753507e+06       4.760135699283e+02       2.587637959313e-04       2.376938304322e-03       1.275067485555e-02       1.194618657756e-04       1.550583962486e-02       1.015546841593e-09      -1.032576131247e-09      -1.117749890186e-12       3.201043058170e-11       9.405542192040e-01      -2.122615259243e-10       1.550583962486e-02       1.260741879928e-04      -6.376862060108e-07       1.249883266424e-02       9.836068610979e-01 
       9.642331152449e+01       1.742692918837e-02       1.376529077929e+03       1.225148331901e-01       1.305472635569e+04       1.340000268047e+02       1.271834672617e+06       4.777615901935e+02       2.478737986894e-04       2.301511986735e-03       1.234606340671e-02       1.144343487533e-04       1.500988435160e-02       1.024826277918e-09      -1.042121471575e-09      -1.121870996804e-12       3.237646151903e-11       9.401674107607e-01      -2.141129484866e-10       1.500988435160e-02       1.207683403594e-04      -6.074960024120e-07       1.263169272822e-02       9.837792537157e-01 
       9.538171834921e+01       1.771542431411e-02       1.385100189509e+03       1.205397518891e-01       1.304615524411e+04       1.353592306462e+02       1.257410860278e+06       4.795110174841e+02       2.374421037363e-04       2.228479138668e-03       1.195429131159e-02       1.096184132867e-04       1.452983178549e-02       1.034189674774e-09      -1.051754888798e-09      -1.126008414450e-12       3.274664510517e-11       9.397781241482e-01      -2.159797405716e-10       1.452983178549e-02       1.156857872528e-04      -5.787358947865e-07       1.276598860122e-02       9.839498633827e-01 
       9.435126128013e+01       1.800864632370e-02       1.393718596769e+03       1.185966709411e-01       1.303753683685e+04       1.367316662812e+02       1.243145581380e+06       4.812618395010e+02       2.274494235567e-04       2.157763809228e-03       1.157495114472e-02       1.050051550290e-04       1.406517035831e-02       1.043637778728e-09      -1.061477192008e-09      -1.130162190582e-12       3.312102785752e-11       9.393863453773e-01      -2.178620175238e-10       1.406517035831e-02       1.108171313847e-04      -5.513380952609e-07       1.290173580000e-02       9.841187079057e-01 
       9.333182125649e+01       1.830667226603e-02       1.402384549074e+03       1.166850677125e-01       1.302887088454e+04       1.381174529549e+02       1.229037119454e+06       4.830140440266e+02       2.178772823447e-04       2.089292457634e-03       1.120764840930e-02       1.005860443705e-04       1.361540502706e-02       1.053171342782e-09      -1.071289197650e-09      -1.134332372739e-12       3.349965680387e-11       9.389920604021e-01      -2.197598953589e-10       1.361540502706e-02       1.061533709492e-04      -5.252380317261e-07       1.303895000904e-02       9.842858049249e-01 
       9.232328049048e+01       1.860958044355e-02       1.411098297158e+03       1.148044282129e-01       1.302015713646e+04       1.395167108146e+02       1.215083776476e+06       4.847676189258e+02       2.087079818432e-04       2.022993876742e-03       1.085200112692e-02       9.635291066711e-05       1.318005673729e-02       1.062791126421e-09      -1.081191729589e-09      -1.138519008542e-12       3.388257948779e-11       9.385952551193e-01      -2.216734907648e-10       1.318005673729e-02       1.016858829784e-04      -5.003741951409e-07       1.317764708229e-02       9.844511719180e-01 
       9.132552245359e+01       1.891745043216e-02       1.419860093127e+03       1.129542469496e-01       1.301139534049e+04       1.409295609135e+02       1.201283872661e+06       4.865225521448e+02       1.999245686209e-04       1.958799118996e-03       1.050763944030e-02       9.229792713420e-05       1.275866190395e-02       1.072497895669e-09      -1.091185619171e-09      -1.142722145685e-12       3.426984397405e-11       9.381959153670e-01      -2.236029211014e-10       1.275866190395e-02       9.740640739942e-05      -4.766879940939e-07       1.331784304506e-02       9.846148262020e-01 
       9.033843186319e+01       1.923036310261e-02       1.428670190468e+03       1.111340267842e-01       1.300258524315e+04       1.423561252138e+02       1.187635746277e+06       4.882788317119e+02       1.915108027267e-04       1.896641424717e-03       1.017420522870e-02       8.841359637492e-05       1.235077190927e-02       1.082292423138e-09      -1.101271705294e-09      -1.146941831941e-12       3.466149885423e-11       9.377940269272e-01      -2.255483044016e-10       1.235077190927e-02       9.330703176216e-05      -4.541236162787e-07       1.345955409582e-02       9.847767849307e-01 
       8.936189466916e+01       1.954840064139e-02       1.437528844060e+03       1.093432787920e-01       1.299372658956e+04       1.437965265904e+02       1.174137753445e+06       4.900364457369e+02       1.834511276628e-04       1.836456152685e-03       9.851351735457e-03       8.469273651814e-05       1.195595261699e-02       1.092175488085e-09      -1.111450834473e-09      -1.151178115152e-12       3.505759325219e-11       9.373895755247e-01      -2.275097593722e-10       1.195595261699e-02       8.938017660950e-05      -4.326278965536e-07       1.360279660811e-02       9.849370650980e-01 
       8.839579804075e+01       1.987164657151e-02       1.446436310176e+03       1.075815221239e-01       1.298481912344e+04       1.452508888340e+02       1.160788267955e+06       4.917953824111e+02       1.757306416224e-04       1.778180712908e-03       9.538743207372e-03       8.112846793964e-05       1.157378390250e-02       1.102147876466e-09      -1.121723860906e-09      -1.155431043236e-12       3.545817682976e-11       9.369825468259e-01      -2.294874053933e-10       1.157378390250e-02       8.561858146347e-05      -4.121501912725e-07       1.374758713241e-02       9.850956835410e-01 
       8.744003035352e+01       2.020018577509e-02       1.455392846493e+03       1.058482838704e-01       1.297586258712e+04       1.467193366539e+02       1.147585681068e+06       4.935556300073e+02       1.683350699362e-04       1.721754501535e-03       9.236054545561e-03       7.771420054214e-05       1.120385919830e-02       1.112210380985e-09      -1.132091646543e-09      -1.159700664174e-12       3.586329979241e-11       9.365729264414e-01      -2.314813625194e-10       1.120385919830e-02       8.201529140115e-05      -3.926422585875e-07       1.389394239805e-02       9.852526569379e-01 
       8.649448117647e+01       2.053410451515e-02       1.464398712101e+03       1.041430989279e-01       1.296685672152e+04       1.482019956820e+02       1.134528401339e+06       4.953171768797e+02       1.612507386807e-04       1.667118837831e-03       8.942970967354e-03       7.444362157063e-05       1.084578505431e-02       1.122363801154e-09      -1.142555061154e-09      -1.163987026017e-12       3.627301289498e-11       9.361606999250e-01      -2.334917514798e-10       1.084578505431e-02       7.856364419538e-05      -3.740581444404e-07       1.404187931518e-02       9.854080018106e-01 
       8.555904125924e+01       2.087349045754e-02       1.473454167507e+03       1.024655098680e-01       1.295780126611e+04       1.496989924750e+02       1.121614854422e+06       4.970800114635e+02       1.544645493950e-04       1.614216903149e-03       8.659187678940e-03       7.131068394053e-05       1.049918071251e-02       1.132608943346e-09      -1.153114982399e-09      -1.168290176880e-12       3.668736744745e-11       9.357458527725e-01      -2.355186936776e-10       1.049918071251e-02       7.525725799685e-05      -3.563540739715e-07       1.419141497666e-02       9.855617345282e-01 
       8.463360251955e+01       2.121843269456e-02       1.482559474646e+03       1.008150668082e-01       1.294869595897e+04       1.512104545177e+02       1.108843482897e+06       4.988441222751e+02       1.479639548631e-04       1.562993681844e-03       8.384409558392e-03       6.830959505700e-05       1.016367769554e-02       1.142946620849e-09      -1.163772295896e-09      -1.172610164939e-12       3.710641532085e-11       9.353283704242e-01      -2.375623111912e-10       1.016367769554e-02       7.209001953439e-05      -3.394883480883e-07       1.434256666009e-02       9.857138713043e-01 
       8.371805803063e+01       2.156902176789e-02       1.491714896887e+03       9.919132728513e-02       1.293954053673e+04       1.527365102261e+02       1.096212746080e+06       5.006094979116e+02       1.417369359149e-04       1.513395904055e-03       8.118350848755e-03       6.543480610483e-05       9.838919408585e-03       1.153377653924e-09      -1.174527895293e-09      -1.176947038428e-12       3.753020895316e-11       9.349082382640e-01      -2.396227267740e-10       9.838919408585e-03       6.905607281202e-05      -3.234212449485e-07       1.449535182979e-02       9.858644281993e-01 
       8.281230200892e+01       2.192534969155e-02       1.500920699041e+03       9.759385613031e-02       1.293033473458e+04       1.542772889498e+02       1.083721119851e+06       5.023761270509e+02       1.357719792036e-04       1.465371990314e-03       7.860734860873e-03       6.268100178904e-05       9.524560754383e-03       1.163902869857e-09      -1.185382682336e-09      -1.181300845641e-12       3.795880135520e-11       9.344854416182e-01      -2.417000638532e-10       9.524560754383e-03       6.614980828153e-05      -3.081149261234e-07       1.464978813880e-02       9.860134211244e-01 
       8.191622980186e+01       2.228750997678e-02       1.510177147368e+03       9.602222534753e-02       1.292107828625e+04       1.558329209749e+02       1.071367096470e+06       5.041439984516e+02       1.300580559179e-04       1.418871997898e-03       7.611293685640e-03       6.004309050726e-05       9.220267760692e-03       1.174523103023e-09      -1.196337566944e-09      -1.185671634924e-12       3.839224611676e-11       9.340599657580e-01      -2.437944465314e-10       9.220267760692e-03       6.336585247084e-05      -2.935333472197e-07       1.480589343094e-02       9.861608658405e-01 
       8.102973787575e+01       2.265559765597e-02       1.519484509587e+03       9.447601399269e-02       1.291177092403e+04       1.574035375267e+02       1.059149184410e+06       5.059131009524e+02       1.245846013911e-04       1.373847568894e-03       7.369767915392e-03       5.751619493570e-05       8.925717219946e-03       1.185239194933e-09      -1.207393467275e-09      -1.190059454676e-12       3.883059741266e-11       9.336317958988e-01      -2.459059995855e-10       8.925717219946e-03       6.069905804879e-05      -2.796421727464e-07       1.496368574288e-02       9.863067779579e-01 
       8.015272380382e+01       2.302970930691e-02       1.528843054881e+03       9.295480805551e-02       1.290241237874e+04       1.589892707721e+02       1.047065908174e+06       5.076834234724e+02       1.193414955669e-04       1.330251879911e-03       7.135906374131e-03       5.509564301128e-05       8.640596340637e-03       1.196051994299e-09      -1.218551309805e-09      -1.194464353348e-12       3.927391000883e-11       9.332009171985e-01      -2.480348484660e-10       8.640596340637e-03       5.814449430808e-05      -2.664086950265e-07       1.512318330618e-02       9.864511729413e-01 
       7.928508625438e+01       2.340994307882e-02       1.538253053906e+03       9.145820034343e-02       1.289300237971e+04       1.605902538220e+02       1.035115808133e+06       5.094549550108e+02       1.143190442889e-04       1.288039593381e-03       6.909465856314e-03       5.277695929328e-05       8.364602410059e-03       1.206962357088e-09      -1.229812029398e-09      -1.198886379433e-12       3.972223926860e-11       9.327673147610e-01      -2.501811192976e-10       8.364602410059e-03       5.569743804871e-05      -2.538017569591e-07       1.528440454945e-02       9.865940661068e-01 
       7.842672497913e+01       2.379639871742e-02       1.547714778800e+03       8.998579036736e-02       1.288354065482e+04       1.622066207338e+02       1.023297440347e+06       5.112276846462e+02       1.095079613763e-04       1.247166810416e-03       6.690210873932e-03       5.055585668860e-05       8.097442468039e-03       1.217971146583e-09      -1.241176569378e-09      -1.203325581473e-12       4.017564115894e-11       9.323309736343e-01      -2.523449388782e-10       8.097442468039e-03       5.335336484508e-05      -2.417916784514e-07       1.544736810045e-02       9.867354726252e-01 
       7.757754080156e+01       2.418917759050e-02       1.557228503190e+03       8.853718422951e-02       1.287402693043e+04       1.638385065134e+02       1.011609376406e+06       5.130016015373e+02       1.048993514545e-04       1.207591025148e-03       6.477913411610e-03       4.842822852517e-05       7.838832991290e-03       1.229079233434e-09      -1.252645881606e-09      -1.207782008048e-12       4.063417225677e-11       9.318918788100e-01      -2.545264346781e-10       7.838832991290e-03       5.110794068066e-05      -2.303501863432e-07       1.561209278823e-02       9.868754075248e-01 
       7.673743560550e+01       2.458838271518e-02       1.566794502199e+03       8.711199451306e-02       1.286446093142e+04       1.654860471177e+02       1.000050203256e+06       5.147766949218e+02       1.004846935078e-04       1.169271080531e-03       6.272352689483e-03       4.639014095897e-05       7.588499588043e-03       1.240287495729e-09      -1.264220926552e-09      -1.212255707781e-12       4.109788975539e-11       9.314500152259e-01      -2.567257348402e-10       7.588499588043e-03       4.895701393466e-05      -2.194503476608e-07       1.577859764535e-02       9.870138856891e-01 
       7.590631232378e+01       2.499411878414e-02       1.576413052454e+03       8.570984017377e-02       1.285484238116e+04       1.671493794559e+02       9.886185230386e+05       5.165529541167e+02       9.625582512528e-05       1.132167125538e-03       6.073314933595e-03       4.443782570066e-05       7.346176702613e-03       1.251596819041e-09      -1.275902673375e-09      -1.216746729327e-12       4.156685147088e-11       9.310053677644e-01      -2.589429681786e-10       7.346176702613e-03       4.689660770598e-05      -2.090665060386e-07       1.594690191004e-02       9.871509218601e-01 
       7.508407492701e+01       2.540649219265e-02       1.586084432099e+03       8.433034643343e-02       1.284517100152e+04       1.688286413923e+02       9.773129529298e+05       5.183303685180e+02       9.220492740847e-05       1.096240573714e-03       5.880593153583e-03       4.256767304822e-05       7.111607329583e-03       1.263008096495e-09      -1.287692099993e-09      -1.221255121378e-12       4.204111584867e-11       9.305579212525e-01      -2.611782641776e-10       7.111607329583e-03       4.492291246013e-05      -1.991742211617e-07       1.611702502842e-02       9.872865306403e-01 
